# Created from running fit_sim_data_1.py with the --optimize_trna_charging_kinetics option, on Sat Sep 10 22:12:55 2022.
"synthetase_id"	"sweep_level"	"iteration"	"objective"	"k_cat (1/units.s)"	"K_M_amino_acid (units.umol/units.L)"	"K_M_trna"	"f_free"	"f_free_at_min"
"SERS-CPLX[c]"	5	16	1.2606636868900313e-06	108.35408814228691	652.5089675653276	{"serT-tRNA[c]": 56.26421256042865, "serU-tRNA[c]": 92.66394731670246, "serV-tRNA[c]": 15.577671546257818, "serW-tRNA[c]": 6.74256549600112, "serX-tRNA[c]": 6.74256549600112}	{"serT-tRNA[c]__basal": 0.31215868734720403, "serU-tRNA[c]__basal": 0.2680192170432654, "serV-tRNA[c]__basal": 0.2647241560712415, "serW-tRNA[c]__basal": 0.276147146474833, "serX-tRNA[c]__basal": 0.276147146474833, "serT-tRNA[c]__with_aa": 0.4063539455527501, "serU-tRNA[c]__with_aa": 0.35299849541537986, "serV-tRNA[c]__with_aa": 0.3793028629218204, "serW-tRNA[c]__with_aa": 0.35514643205354335, "serX-tRNA[c]__with_aa": 0.35514643205354335}	{"serT-tRNA[c]__basal": 0.6920955423015389, "serU-tRNA[c]__basal": 0.6427625455615259, "serV-tRNA[c]__basal": 0.5913990450239033, "serW-tRNA[c]__basal": 0.6169147956683246, "serX-tRNA[c]__basal": 0.6169147956683246, "serT-tRNA[c]__with_aa": 0.9488938974293304, "serU-tRNA[c]__with_aa": 0.9358527238336757, "serV-tRNA[c]__with_aa": 0.897597932345697, "serW-tRNA[c]__with_aa": 0.8404997134497985, "serX-tRNA[c]__with_aa": 0.8404997134497985}
"SERS-CPLX[c]"	5	21	3.8549811000131865e-07	72.5026571700727	248.63267146074472	{"serT-tRNA[c]": 33.019103309091335, "serU-tRNA[c]": 95.83406022758248, "serV-tRNA[c]": 8.003777476471132, "serW-tRNA[c]": 4.704851644254469, "serX-tRNA[c]": 4.704851644254469}	{"serT-tRNA[c]__basal": 0.20565527316951412, "serU-tRNA[c]__basal": 0.27149490239469404, "serV-tRNA[c]__basal": 0.15086904471429546, "serW-tRNA[c]__basal": 0.21373281426235252, "serX-tRNA[c]__basal": 0.21373281426235252, "serT-tRNA[c]__with_aa": 0.32885952023632853, "serU-tRNA[c]__with_aa": 0.4122815635726666, "serV-tRNA[c]__with_aa": 0.26390160177925115, "serW-tRNA[c]__with_aa": 0.33559723589407375, "serX-tRNA[c]__with_aa": 0.33559723589407375}	{"serT-tRNA[c]__basal": 0.4760786177145144, "serU-tRNA[c]__basal": 0.568675569384663, "serV-tRNA[c]__basal": 0.34654545840926587, "serW-tRNA[c]__basal": 0.4909227458578274, "serX-tRNA[c]__basal": 0.4909227458578274, "serT-tRNA[c]__with_aa": 0.9143280997473416, "serU-tRNA[c]__with_aa": 0.939443624668551, "serV-tRNA[c]__with_aa": 0.7227602535494712, "serW-tRNA[c]__with_aa": 0.9191419149434757, "serX-tRNA[c]__with_aa": 0.9191419149434757}
"SERS-CPLX[c]"	5	22	5.96829188768749e-07	59.55182187658448	272.08080461044943	{"serT-tRNA[c]": 13.413194310739147, "serU-tRNA[c]": 117.43045255305044, "serV-tRNA[c]": 5.263968947983726, "serW-tRNA[c]": 2.5389436107262564, "serX-tRNA[c]": 2.5389436107262564}	{"serT-tRNA[c]__basal": 0.11349355823666288, "serU-tRNA[c]__basal": 0.36112121420999, "serV-tRNA[c]__basal": 0.13257143827308876, "serW-tRNA[c]__basal": 0.1541046867668937, "serX-tRNA[c]__basal": 0.1541046867668937, "serT-tRNA[c]__with_aa": 0.19243392561937872, "serU-tRNA[c]__with_aa": 0.5133262820967123, "serV-tRNA[c]__with_aa": 0.24392500392242855, "serW-tRNA[c]__with_aa": 0.2545141683412042, "serX-tRNA[c]__with_aa": 0.2545141683412042}	{"serT-tRNA[c]__basal": 0.294284570122487, "serU-tRNA[c]__basal": 0.652520850446807, "serV-tRNA[c]__basal": 0.33670578356410485, "serW-tRNA[c]__basal": 0.39144964322084563, "serX-tRNA[c]__basal": 0.39144964322084563, "serT-tRNA[c]__with_aa": 0.7193478648234484, "serU-tRNA[c]__with_aa": 0.9211671042647583, "serV-tRNA[c]__with_aa": 0.8832991800877459, "serW-tRNA[c]__with_aa": 0.9217277642162641, "serX-tRNA[c]__with_aa": 0.9217277642162641}
"SERS-CPLX[c]"	5	26	1.626012470116143e-06	902.9953144711376	1489.6902835278547	{"serT-tRNA[c]": 606.2866107317919, "serU-tRNA[c]": 477.48481619124794, "serV-tRNA[c]": 177.38203831955434, "serW-tRNA[c]": 68.90209944186509, "serX-tRNA[c]": 68.90209944186509}	{"serT-tRNA[c]__basal": 0.5086590802351959, "serU-tRNA[c]__basal": 0.278714251189745, "serV-tRNA[c]__basal": 0.4700444461748988, "serW-tRNA[c]__basal": 0.44002602776830024, "serX-tRNA[c]__basal": 0.44002602776830024, "serT-tRNA[c]__with_aa": 0.5236265180015568, "serU-tRNA[c]__with_aa": 0.28803026975016827, "serV-tRNA[c]__with_aa": 0.5331150011361827, "serW-tRNA[c]__with_aa": 0.44799631551989527, "serX-tRNA[c]__with_aa": 0.44799631551989527}	{"serT-tRNA[c]__basal": 0.8847806837525822, "serU-tRNA[c]__basal": 0.7277880104032467, "serV-tRNA[c]__basal": 0.8671624207542951, "serW-tRNA[c]__basal": 0.8117732203019661, "serX-tRNA[c]__basal": 0.8117732203019661, "serT-tRNA[c]__with_aa": 0.8752089380256151, "serU-tRNA[c]__with_aa": 0.706409727781623, "serV-tRNA[c]__with_aa": 0.9441258422780057, "serW-tRNA[c]__with_aa": 0.7933564299309704, "serX-tRNA[c]__with_aa": 0.7933564299309704}
"SERS-CPLX[c]"	5	30	2.2496590940141568e-06	215.64319471660318	1748.2764448302792	{"serT-tRNA[c]": 91.85147172317284, "serU-tRNA[c]": 189.4014316369503, "serV-tRNA[c]": 24.602317754385627, "serW-tRNA[c]": 4.950039536435349, "serX-tRNA[c]": 4.950039536435349}	{"serT-tRNA[c]__basal": 0.43513762748065665, "serU-tRNA[c]__basal": 0.43907656778286175, "serV-tRNA[c]__basal": 0.3549589815590841, "serW-tRNA[c]__basal": 0.1721156777065098, "serX-tRNA[c]__basal": 0.1721156777065098, "serT-tRNA[c]__with_aa": 0.4507931043131823, "serU-tRNA[c]__with_aa": 0.45230665712980966, "serV-tRNA[c]__with_aa": 0.40393401002868384, "serW-tRNA[c]__with_aa": 0.1758167220801474, "serX-tRNA[c]__with_aa": 0.1758167220801474}	{"serT-tRNA[c]__basal": 0.9373318279328551, "serU-tRNA[c]__basal": 0.93831546741946, "serV-tRNA[c]__basal": 0.7640755334716944, "serW-tRNA[c]__basal": 0.3705093410380969, "serX-tRNA[c]__basal": 0.3705093410380969, "serT-tRNA[c]__with_aa": 0.9485161095129254, "serU-tRNA[c]__with_aa": 0.9488523120060365, "serV-tRNA[c]__with_aa": 0.8497065735369919, "serW-tRNA[c]__with_aa": 0.36984531470935544, "serX-tRNA[c]__with_aa": 0.36984531470935544}
"SERS-CPLX[c]"	5	31	1.5660617384980524e-06	120.03261587616255	1120.9814610609058	{"serT-tRNA[c]": 46.02863155791747, "serU-tRNA[c]": 103.49311182516682, "serV-tRNA[c]": 9.536802313029638, "serW-tRNA[c]": 3.503836593963659, "serX-tRNA[c]": 3.503836593963659}	{"serT-tRNA[c]__basal": 0.3216623704972443, "serU-tRNA[c]__basal": 0.34495611006264176, "serV-tRNA[c]__basal": 0.2025105240343914, "serW-tRNA[c]__basal": 0.17931885871260464, "serX-tRNA[c]__basal": 0.17931885871260464, "serT-tRNA[c]__with_aa": 0.37793496304786867, "serU-tRNA[c]__with_aa": 0.40068341076446456, "serV-tRNA[c]__with_aa": 0.2612072930003073, "serW-tRNA[c]__with_aa": 0.2076142104999899, "serX-tRNA[c]__with_aa": 0.2076142104999899}	{"serT-tRNA[c]__basal": 0.7695461991792373, "serU-tRNA[c]__basal": 0.7882786993515153, "serV-tRNA[c]__basal": 0.48261227259441447, "serW-tRNA[c]__basal": 0.42730660694610023, "serX-tRNA[c]__basal": 0.42730660694610023, "serT-tRNA[c]__with_aa": 0.9437624070712456, "serU-tRNA[c]__with_aa": 0.9488888028404743, "serV-tRNA[c]__with_aa": 0.6492255504535586, "serW-tRNA[c]__with_aa": 0.5159609588672689, "serX-tRNA[c]__with_aa": 0.5159609588672689}
"SERS-CPLX[c]"	5	37	6.893430525645031e-07	257.9368124427112	1283.814316807635	{"serT-tRNA[c]": 137.33923781853323, "serU-tRNA[c]": 161.27042365679122, "serV-tRNA[c]": 42.85876634598987, "serW-tRNA[c]": 20.212387660828888, "serX-tRNA[c]": 20.212387660828888}	{"serT-tRNA[c]__basal": 0.4100263699576859, "serU-tRNA[c]__basal": 0.28306694530022225, "serV-tRNA[c]__basal": 0.3965956123387229, "serW-tRNA[c]__basal": 0.4507687200194856, "serX-tRNA[c]__basal": 0.4507687200194856, "serT-tRNA[c]__with_aa": 0.4441472120722234, "serU-tRNA[c]__with_aa": 0.30944557430961667, "serV-tRNA[c]__with_aa": 0.473103772039687, "serW-tRNA[c]__with_aa": 0.48265969041483053, "serX-tRNA[c]__with_aa": 0.48265969041483053}	{"serT-tRNA[c]__basal": 0.8016893668618815, "serU-tRNA[c]__basal": 0.6907148854335223, "serV-tRNA[c]__basal": 0.7953906956881673, "serW-tRNA[c]__basal": 0.9040709218519372, "serX-tRNA[c]__basal": 0.9040709218519372, "serT-tRNA[c]__with_aa": 0.8438973436476801, "serU-tRNA[c]__with_aa": 0.7457617458399899, "serV-tRNA[c]__with_aa": 0.9254837316530392, "serW-tRNA[c]__with_aa": 0.9441894437571781, "serX-tRNA[c]__with_aa": 0.9441894437571781}
"SERS-CPLX[c]"	5	42	7.012238134631205e-07	119.20755957163628	1123.8014713227346	{"serT-tRNA[c]": 25.00200245821044, "serU-tRNA[c]": 294.37419996573846, "serV-tRNA[c]": 13.541671590332957, "serW-tRNA[c]": 6.2908845729241145, "serX-tRNA[c]": 6.2908845729241145}	{"serT-tRNA[c]__basal": 0.18363197381387722, "serU-tRNA[c]__basal": 0.5760968657532577, "serV-tRNA[c]__basal": 0.2907316316659212, "serW-tRNA[c]__basal": 0.32550182506167724, "serX-tRNA[c]__basal": 0.32550182506167724, "serT-tRNA[c]__with_aa": 0.21701470630131825, "serU-tRNA[c]__with_aa": 0.6253559445628137, "serV-tRNA[c]__with_aa": 0.3751587124312297, "serW-tRNA[c]__with_aa": 0.3770248186992369, "serX-tRNA[c]__with_aa": 0.3770248186992369}	{"serT-tRNA[c]__basal": 0.4482736871506393, "serU-tRNA[c]__basal": 0.8334806851493408, "serV-tRNA[c]__basal": 0.695309802113655, "serW-tRNA[c]__basal": 0.7784831688229544, "serX-tRNA[c]__basal": 0.7784831688229544, "serT-tRNA[c]__with_aa": 0.5542914696760695, "serU-tRNA[c]__with_aa": 0.884321940892655, "serV-tRNA[c]__with_aa": 0.9373739018149705, "serW-tRNA[c]__with_aa": 0.9420874313699484, "serX-tRNA[c]__with_aa": 0.9420874313699484}
"SERS-CPLX[c]"	5	43	9.362632761628319e-07	276.81479397587765	1684.2275310121342	{"serT-tRNA[c]": 108.59194959321985, "serU-tRNA[c]": 426.4370606370435, "serV-tRNA[c]": 39.03878899064333, "serW-tRNA[c]": 18.411842715255013, "serX-tRNA[c]": 18.411842715255013}	{"serT-tRNA[c]__basal": 0.3798432248185627, "serU-tRNA[c]__basal": 0.5479532337536549, "serV-tRNA[c]__basal": 0.40673145407895717, "serW-tRNA[c]__basal": 0.4623003057272113, "serX-tRNA[c]__basal": 0.4623003057272113, "serT-tRNA[c]__with_aa": 0.3927674620203834, "serU-tRNA[c]__with_aa": 0.5594572902790962, "serV-tRNA[c]__with_aa": 0.4612506699131762, "serW-tRNA[c]__with_aa": 0.4706049780006586, "serX-tRNA[c]__with_aa": 0.4706049780006586}	{"serT-tRNA[c]__basal": 0.7856389293854941, "serU-tRNA[c]__basal": 0.8804087497679046, "serV-tRNA[c]__basal": 0.8285378774917083, "serW-tRNA[c]__basal": 0.941748231451669, "serX-tRNA[c]__basal": 0.941748231451669, "serT-tRNA[c]__with_aa": 0.7881956533658018, "serU-tRNA[c]__with_aa": 0.881216308676164, "serV-tRNA[c]__with_aa": 0.9116296150127763, "serW-tRNA[c]__with_aa": 0.9300857677004977, "serX-tRNA[c]__with_aa": 0.9300857677004977}
"SERS-CPLX[c]"	5	44	9.43420120846361e-07	124.94143869394136	1083.8442864356452	{"serT-tRNA[c]": 36.27056753338026, "serU-tRNA[c]": 464.51387071633354, "serV-tRNA[c]": 15.312372238105253, "serW-tRNA[c]": 4.274507883542444, "serX-tRNA[c]": 4.274507883542444}	{"serT-tRNA[c]__basal": 0.24611410369525522, "serU-tRNA[c]__basal": 0.6839753480281622, "serV-tRNA[c]__basal": 0.30089475580171793, "serW-tRNA[c]__basal": 0.20243963135374038, "serX-tRNA[c]__basal": 0.20243963135374038, "serT-tRNA[c]__with_aa": 0.2912362975246698, "serU-tRNA[c]__with_aa": 0.7309292938173579, "serV-tRNA[c]__with_aa": 0.3885993836986461, "serW-tRNA[c]__with_aa": 0.23468325125298634, "serX-tRNA[c]__with_aa": 0.23468325125298634}	{"serT-tRNA[c]__basal": 0.5827467877539955, "serU-tRNA[c]__basal": 0.904013360784447, "serV-tRNA[c]__basal": 0.6995981348726193, "serW-tRNA[c]__basal": 0.47067499851834876, "serX-tRNA[c]__basal": 0.47067499851834876, "serT-tRNA[c]__with_aa": 0.7139095014350236, "serU-tRNA[c]__with_aa": 0.9437568259190507, "serV-tRNA[c]__with_aa": 0.9347891294138937, "serW-tRNA[c]__with_aa": 0.5645148600652488, "serX-tRNA[c]__with_aa": 0.5645148600652488}
"SERS-CPLX[c]"	5	45	3.1661131663053284e-06	375.18865119671636	1213.2272081504905	{"serT-tRNA[c]": 206.00515498627723, "serU-tRNA[c]": 1293.9451491883772, "serV-tRNA[c]": 64.06670588640687, "serW-tRNA[c]": 32.98617461959001, "serX-tRNA[c]": 32.98617461959001}	{"serT-tRNA[c]__basal": 0.41403214015894385, "serU-tRNA[c]__basal": 0.694851292305734, "serV-tRNA[c]__basal": 0.37643304483842965, "serW-tRNA[c]__basal": 0.4670986892582987, "serX-tRNA[c]__basal": 0.4670986892582987, "serT-tRNA[c]__with_aa": 0.4506741626435929, "serU-tRNA[c]__with_aa": 0.7245251430957252, "serV-tRNA[c]__with_aa": 0.448359661675147, "serW-tRNA[c]__with_aa": 0.49938643397740484, "serX-tRNA[c]__with_aa": 0.49938643397740484}	{"serT-tRNA[c]__basal": 0.8075309094766533, "serU-tRNA[c]__basal": 0.9320803407431437, "serV-tRNA[c]__basal": 0.7227398933111945, "serW-tRNA[c]__basal": 0.8968356776074605, "serX-tRNA[c]__basal": 0.8968356776074605, "serT-tRNA[c]__with_aa": 0.8507967295437217, "serU-tRNA[c]__with_aa": 0.9488206232446506, "serV-tRNA[c]__with_aa": 0.8332386115017197, "serW-tRNA[c]__with_aa": 0.9281028253709713, "serX-tRNA[c]__with_aa": 0.9281028253709713}
"SERS-CPLX[c]"	5	46	5.70750504259063e-07	67.04155498734177	138.90229006265415	{"serT-tRNA[c]": 26.203530337792618, "serU-tRNA[c]": 198.56897338597156, "serV-tRNA[c]": 7.223668612387374, "serW-tRNA[c]": 1.9161901155090693, "serX-tRNA[c]": 1.9161901155090693}	{"serT-tRNA[c]__basal": 0.16022041663738917, "serU-tRNA[c]__basal": 0.4223643960931667, "serV-tRNA[c]__basal": 0.13108676839081745, "serW-tRNA[c]__basal": 0.0838032323364863, "serX-tRNA[c]__basal": 0.0838032323364863, "serT-tRNA[c]__with_aa": 0.2763991566740212, "serU-tRNA[c]__with_aa": 0.5950334028354594, "serV-tRNA[c]__with_aa": 0.24509979584829972, "serW-tRNA[c]__with_aa": 0.14065119797754227, "serX-tRNA[c]__with_aa": 0.14065119797754227}	{"serT-tRNA[c]__basal": 0.37093958374925057, "serU-tRNA[c]__basal": 0.6970192831739362, "serV-tRNA[c]__basal": 0.29789473383952825, "serW-tRNA[c]__basal": 0.19044909182977734, "serX-tRNA[c]__basal": 0.19044909182977734, "serT-tRNA[c]__with_aa": 0.7902788761161653, "serU-tRNA[c]__with_aa": 0.9368873691060742, "serV-tRNA[c]__with_aa": 0.6830840959499324, "serW-tRNA[c]__with_aa": 0.3920012543768646, "serX-tRNA[c]__with_aa": 0.3920012543768646}
"SERS-CPLX[c]"	5	48	2.611083011265142e-07	93.27527078127181	1039.9233474725306	{"serT-tRNA[c]": 33.11791170065563, "serU-tRNA[c]": 13.314513260436373, "serV-tRNA[c]": 7.046202933451537, "serW-tRNA[c]": 2.053589083397084, "serX-tRNA[c]": 2.053589083397084}	{"serT-tRNA[c]__basal": 0.2997859801373616, "serU-tRNA[c]__basal": 0.07627311220422417, "serV-tRNA[c]__basal": 0.19926912719653442, "serW-tRNA[c]__basal": 0.1399708683999155, "serX-tRNA[c]__basal": 0.1399708683999155, "serT-tRNA[c]__with_aa": 0.36752614316393173, "serU-tRNA[c]__with_aa": 0.09896350520638818, "serV-tRNA[c]__with_aa": 0.2706985905035736, "serW-tRNA[c]__with_aa": 0.17066666257768665, "serX-tRNA[c]__with_aa": 0.17066666257768665}	{"serT-tRNA[c]__basal": 0.740141284521067, "serU-tRNA[c]__basal": 0.332683038354713, "serV-tRNA[c]__basal": 0.5338603426542439, "serW-tRNA[c]__basal": 0.3749660179923277, "serX-tRNA[c]__basal": 0.3749660179923277, "serT-tRNA[c]__with_aa": 0.9302169541721842, "serU-tRNA[c]__with_aa": 0.660769502394942, "serV-tRNA[c]__with_aa": 0.8230563486688751, "serW-tRNA[c]__with_aa": 0.5189312952277086, "serX-tRNA[c]__with_aa": 0.5189312952277086}
"SERS-CPLX[c]"	5	49	2.1131144352961745e-06	111.76059164063247	1293.2646734494588	{"serT-tRNA[c]": 32.486359522986575, "serU-tRNA[c]": 103.87792063734662, "serV-tRNA[c]": 10.329054050849104, "serW-tRNA[c]": 4.519487885497878, "serX-tRNA[c]": 4.519487885497878}	{"serT-tRNA[c]__basal": 0.28309451593744306, "serU-tRNA[c]__basal": 0.38630793874787606, "serV-tRNA[c]__basal": 0.2710246285261595, "serW-tRNA[c]__basal": 0.2857975750817336, "serX-tRNA[c]__basal": 0.2857975750817336, "serT-tRNA[c]__with_aa": 0.3278987697478788, "serU-tRNA[c]__with_aa": 0.4356600633330536, "serV-tRNA[c]__with_aa": 0.34408207860015555, "serW-tRNA[c]__with_aa": 0.3256829112197017, "serX-tRNA[c]__with_aa": 0.3256829112197017}	{"serT-tRNA[c]__basal": 0.7427939202880695, "serU-tRNA[c]__basal": 0.8236454327238945, "serV-tRNA[c]__basal": 0.7007461716001373, "serW-tRNA[c]__basal": 0.7389623206632304, "serX-tRNA[c]__basal": 0.7389623206632304, "serT-tRNA[c]__with_aa": 0.9200949886346719, "serU-tRNA[c]__with_aa": 0.9488209761831455, "serV-tRNA[c]__with_aa": 0.9480785228543197, "serW-tRNA[c]__with_aa": 0.8975451309388683, "serX-tRNA[c]__with_aa": 0.8975451309388683}
"SERS-CPLX[c]"	5	51	4.068964508450744e-07	168.89967634757292	1221.1792363393527	{"serT-tRNA[c]": 43.928934604970294, "serU-tRNA[c]": 165.26262873531516, "serV-tRNA[c]": 24.006452447719653, "serW-tRNA[c]": 8.03989299254927, "serX-tRNA[c]": 8.03989299254927}	{"serT-tRNA[c]__basal": 0.21457853747393074, "serU-tRNA[c]__basal": 0.3390795468161193, "serV-tRNA[c]__basal": 0.35267177081087586, "serW-tRNA[c]__basal": 0.2846524402001289, "serX-tRNA[c]__basal": 0.2846524402001289, "serT-tRNA[c]__with_aa": 0.24088928543087823, "serU-tRNA[c]__with_aa": 0.37162178739306667, "serV-tRNA[c]__with_aa": 0.4339966149649945, "serW-tRNA[c]__with_aa": 0.31441469031098634, "serX-tRNA[c]__with_aa": 0.31441469031098634}	{"serT-tRNA[c]__basal": 0.46926934492052497, "serU-tRNA[c]__basal": 0.6268783370014224, "serV-tRNA[c]__basal": 0.7620715770085555, "serW-tRNA[c]__basal": 0.6151184891995134, "serX-tRNA[c]__basal": 0.6151184891995134, "serT-tRNA[c]__with_aa": 0.5256904430709819, "serU-tRNA[c]__with_aa": 0.6767019265532092, "serV-tRNA[c]__with_aa": 0.9347166269527593, "serW-tRNA[c]__with_aa": 0.67721635638889, "serX-tRNA[c]__with_aa": 0.67721635638889}
"SERS-CPLX[c]"	5	52	1.944965261044369e-06	138.09082151067994	736.3162905862309	{"serT-tRNA[c]": 69.25526425461649, "serU-tRNA[c]": 361.23662279842466, "serV-tRNA[c]": 18.0956740739616, "serW-tRNA[c]": 9.043207314103745, "serX-tRNA[c]": 9.043207314103745}	{"serT-tRNA[c]__basal": 0.3159731949788833, "serU-tRNA[c]__basal": 0.5498979632793027, "serV-tRNA[c]__basal": 0.2443887724350293, "serW-tRNA[c]__basal": 0.2943399232340533, "serX-tRNA[c]__basal": 0.2943399232340533, "serT-tRNA[c]__with_aa": 0.39555991206667085, "serU-tRNA[c]__with_aa": 0.6331005274951351, "serV-tRNA[c]__with_aa": 0.33399828274582855, "serW-tRNA[c]__with_aa": 0.36109168370253775, "serX-tRNA[c]__with_aa": 0.36109168370253775}	{"serT-tRNA[c]__basal": 0.6833020225003711, "serU-tRNA[c]__basal": 0.8530001878859814, "serV-tRNA[c]__basal": 0.519300926092757, "serW-tRNA[c]__basal": 0.6254461138407911, "serX-tRNA[c]__basal": 0.6254461138407911, "serT-tRNA[c]__with_aa": 0.873609928913969, "serU-tRNA[c]__with_aa": 0.9488616142562059, "serV-tRNA[c]__with_aa": 0.7232622933378543, "serW-tRNA[c]__with_aa": 0.7819305969257535, "serX-tRNA[c]__with_aa": 0.7819305969257535}
"SERS-CPLX[c]"	5	55	4.5086221447898415e-07	124.65069598989987	1495.8321486571217	{"serT-tRNA[c]": 40.90860209306671, "serU-tRNA[c]": 44.03209407729073, "serV-tRNA[c]": 10.564491839785273, "serW-tRNA[c]": 3.585825972217309, "serX-tRNA[c]": 3.585825972217309}	{"serT-tRNA[c]__basal": 0.3384681341647325, "serU-tRNA[c]__basal": 0.21069479850215939, "serV-tRNA[c]__basal": 0.2704764153205299, "serW-tRNA[c]__basal": 0.22124969314801216, "serX-tRNA[c]__basal": 0.22124969314801216, "serT-tRNA[c]__with_aa": 0.3749257287996772, "serU-tRNA[c]__with_aa": 0.23598371344953645, "serV-tRNA[c]__with_aa": 0.32992873294357156, "serW-tRNA[c]__with_aa": 0.24226859289479852, "serX-tRNA[c]__with_aa": 0.24226859289479852}	{"serT-tRNA[c]__basal": 0.8336307031611262, "serU-tRNA[c]__basal": 0.7148421977072092, "serV-tRNA[c]__basal": 0.6918928606389468, "serW-tRNA[c]__basal": 0.5659814134279534, "serX-tRNA[c]__basal": 0.5659814134279534, "serT-tRNA[c]__with_aa": 0.9438749879246748, "serU-tRNA[c]__with_aa": 0.8906360816376373, "serV-tRNA[c]__with_aa": 0.8758903554826392, "serW-tRNA[c]__with_aa": 0.6431515195953951, "serX-tRNA[c]__with_aa": 0.6431515195953951}
"SERS-CPLX[c]"	5	56	8.32829414273678e-07	485.9149315558283	1225.967808556515	{"serT-tRNA[c]": 335.64509862507737, "serU-tRNA[c]": 261.86673618280975, "serV-tRNA[c]": 62.50012672295454, "serW-tRNA[c]": 35.085030294647865, "serX-tRNA[c]": 35.085030294647865}	{"serT-tRNA[c]__basal": 0.47714780646614247, "serU-tRNA[c]__basal": 0.2529064609189428, "serV-tRNA[c]__basal": 0.27983926130132014, "serW-tRNA[c]__basal": 0.3785986819861108, "serX-tRNA[c]__basal": 0.3785986819861108, "serT-tRNA[c]__with_aa": 0.5111704355376349, "serU-tRNA[c]__with_aa": 0.27628024538871265, "serV-tRNA[c]__with_aa": 0.33089744642005947, "serW-tRNA[c]__with_aa": 0.4018372539920105, "serX-tRNA[c]__with_aa": 0.4018372539920105}	{"serT-tRNA[c]__basal": 0.8521333459149862, "serU-tRNA[c]__basal": 0.6671452401709413, "serV-tRNA[c]__basal": 0.5279478083127017, "serW-tRNA[c]__basal": 0.7142491570759534, "serX-tRNA[c]__basal": 0.7142491570759534, "serT-tRNA[c]__with_aa": 0.8760204677523584, "serU-tRNA[c]__with_aa": 0.7056038606752796, "serV-tRNA[c]__with_aa": 0.6022581932930676, "serW-tRNA[c]__with_aa": 0.7313722807401054, "serX-tRNA[c]__with_aa": 0.7313722807401054}
"SERS-CPLX[c]"	5	58	1.1742798348564793e-06	77.79275829731095	519.1018277360565	{"serT-tRNA[c]": 25.14619252103678, "serU-tRNA[c]": 160.6058235081343, "serV-tRNA[c]": 8.26771284216561, "serW-tRNA[c]": 2.642136241566146, "serX-tRNA[c]": 2.642136241566146}	{"serT-tRNA[c]__basal": 0.19552575001090663, "serU-tRNA[c]__basal": 0.43960259980991856, "serV-tRNA[c]__basal": 0.19094544795931925, "serW-tRNA[c]__basal": 0.14705718434047962, "serX-tRNA[c]__basal": 0.14705718434047962, "serT-tRNA[c]__with_aa": 0.28290822694589557, "serU-tRNA[c]__with_aa": 0.5599955444274936, "serV-tRNA[c]__with_aa": 0.300728537467886, "serW-tRNA[c]__with_aa": 0.20790469189114405, "serX-tRNA[c]__with_aa": 0.20790469189114405}	{"serT-tRNA[c]__basal": 0.489804127252301, "serU-tRNA[c]__basal": 0.7595930606116441, "serV-tRNA[c]__basal": 0.4686385121510154, "serW-tRNA[c]__basal": 0.3609397142654327, "serX-tRNA[c]__basal": 0.3609397142654327, "serT-tRNA[c]__with_aa": 0.8485059915239878, "serU-tRNA[c]__with_aa": 0.9488237497591732, "serV-tRNA[c]__with_aa": 0.8781121074486125, "serW-tRNA[c]__with_aa": 0.6070592050969197, "serX-tRNA[c]__with_aa": 0.6070592050969197}
"SERS-CPLX[c]"	5	68	1.9229954849032876e-06	199.15706028416056	1803.9509143295736	{"serT-tRNA[c]": 61.66064406494104, "serU-tRNA[c]": 562.1367605311018, "serV-tRNA[c]": 22.389888575524385, "serW-tRNA[c]": 10.606512443773608, "serX-tRNA[c]": 10.606512443773608}	{"serT-tRNA[c]__basal": 0.34719521317410607, "serU-tRNA[c]__basal": 0.7148019871489898, "serV-tRNA[c]__basal": 0.36572475057449155, "serW-tRNA[c]__basal": 0.417535954393678, "serX-tRNA[c]__basal": 0.417535954393678, "serT-tRNA[c]__with_aa": 0.36027794870024143, "serU-tRNA[c]__with_aa": 0.7251535663949864, "serV-tRNA[c]__with_aa": 0.4155555179479722, "serW-tRNA[c]__with_aa": 0.4258627438215522, "serX-tRNA[c]__with_aa": 0.4258627438215522}	{"serT-tRNA[c]__basal": 0.7819954979228233, "serU-tRNA[c]__basal": 0.944997730817512, "serV-tRNA[c]__basal": 0.8091720162182315, "serW-tRNA[c]__basal": 0.923845890853781, "serX-tRNA[c]__basal": 0.923845890853781, "serT-tRNA[c]__with_aa": 0.7956310680197929, "serU-tRNA[c]__with_aa": 0.9488414821143316, "serV-tRNA[c]__with_aa": 0.9012314985228582, "serW-tRNA[c]__with_aa": 0.9235896483523082, "serX-tRNA[c]__with_aa": 0.9235896483523082}
